SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.7228387030880468,3.0475560601550264,-0.9189953216424142,-1.6123198318111718,1.6904085175226604,-0.05733295946148517,3.720308201473086
3.4205221429768,3.1541896191189625,-0.9189953216424142,-0.9518055732230646,1.3887323351088232,3.873323013319029,-0.03259743715413766
3.1458202939504285,3.194326481730358,-0.32462253430444743,-0.576092025479495,0.15492388593973105,6.270704494808291,1.1508707459705412
2.9865501987880108,3.1918759786944535,-0.7435138320473954,-0.4091506723974608,2.161777552544281,5.479895598536023,1.9835930578034406
2.669626187745607,2.99530713740723,-0.22839074968782425,-1.2592808630427166,1.67862429164712,0.8593900443766209,4.074235736590508
3.1881026942869393,3.1038620769012857,-0.9303167080678992,-2.0967716109437617,1.202541566275283,-0.21340481002875,0.8847052116971736
2.6681656501555957,3.0045410292945287,-0.7435138320473954,-1.5187405616394083,0.42360423590205487,0.098111889971749,3.8906182400090907
2.6456429052784105,3.0358553949563722,-0.9246560148551567,-1.6365713232798618,1.6479853043707144,-0.19111615001566398,4.0543630443261245
3.0483652375663084,3.2008753531251175,-0.9189953216424142,-0.6635706652085002,-0.3895073495102408,3.59421274198917,1.4891268738450727
2.668044479480903,3.029605818109763,-0.9189953216424142,-1.6123198318111718,1.3486659671319854,-0.12549294244083836,3.7110776221044066
3.3087335024032782,2.9639038955393695,-0.8623883895149888,-0.9467592746111976,-0.08429589933374142,3.450285977223214,0.18518379391482812
2.8098258646351844,3.112035890010169,-0.7208710591964252,-1.1313473926639164,2.2454455562606186,1.1794059726052464,2.6601337940618563
2.961999587397982,3.156434210650562,-0.8114421506003059,-0.18846935202661336,-0.34472729118318685,6.28591562894086,1.6617442072816053
2.9739760989420265,3.03077358086206,-0.9303167080678992,-1.8686495475846987,-1.0282123919645367,0.0691891758717973,1.5862953283134338
2.664653696338589,2.9852993289675562,-0.896352548791444,-1.9180536400316481,1.5513546521912822,-0.5046409325530317,3.482810672775395
2.629550603799978,2.9886542555979108,-0.9246560148551567,-1.718507784298948,2.182989159120254,-0.3111622434819567,3.7222724977975794
3.140450397050933,3.054640491451943,0.7848733353930905,-1.8282652617149857,-0.16914232563763315,1.3140378187747754,0.7358455696471645
3.217386120744196,2.9879339298917014,-0.9303167080678992,-2.196778524623363,0.7559194055922974,-0.33056038028528534,0.3965213864229298
2.601482665140153,3.0107745217385475,-0.9133346284296716,-1.5339874307584829,-0.8078473680919291,-0.09203768325651154,3.86829761813008
3.1012572824886613,3.038849690940478,-0.8737097759404738,-0.4870028577161243,1.4040518287470258,4.93888091775472,0.8774424922021334
2.584024674713901,2.907896117681603,-0.9303167080678992,-0.9918110837147287,0.9480022873636078,0.9464463130467498,3.7736086410032694
2.6261137571727273,2.955504856896204,-0.9303167080678992,-1.3364810919261239,1.1330146336095939,0.3181569455048829,3.445569258714683
3.1271302229488716,3.0004617811437324,-0.9133346284296716,-1.7509270556237575,2.2466239788481728,0.28344073573073825,0.5405106940706579
2.5964485560872417,2.892768166019038,-0.8114421506003059,-1.4079324571847514,0.9645002035893646,0.24604520128684323,3.4766226338200146
3.0653536603390816,2.9407798872005233,-0.9133346284296716,-1.8758674810242688,0.8843674676356891,-0.003511489937698754,0.7583918606649067
2.7626684343506973,2.8905538411613323,-0.8510670030895037,-1.123504380383521,2.2171634141593213,1.0218514693246248,2.311398004287795
3.11902873932717,2.845317098608113,-0.8171028438130484,-1.4604358451683876,2.182989159120254,1.04828595625799,0.48883909206740245
2.5608297828649587,2.905166939893753,-0.8510670030895037,-1.331257282705002,2.157063862194065,0.2150451780233306,3.6186446671538253
